sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_jail_in,c_jail_out,c_jail_time (days),c_charge_degree,is_recid,decile_score,score_text,two_year_recid
Male,25,African-American,0,0,0,0,0,2013-09-06 01:00:30,2013-09-06 09:12:00,0.341319444443798,F,0,3,Low,0
Male,22,Caucasian,0,0,1,1,0,2013-01-31 12:38:45,2013-02-06 11:18:24,5.94420138889109,M,1,8,High,1
Female,37,Other,0,0,0,0,-1,2013-12-08 01:55:28,2013-12-09 02:00:59,1.00383101851912,M,0,1,Low,0
Female,40,Other,0,0,0,3,-1,2013-10-22 09:03:15,2013-10-23 09:05:27,1.00152777777839,F,0,2,Low,0
Female,31,Hispanic,0,0,0,0,-1,2013-03-08 09:57:50,2013-03-09 07:56:27,0.915706018517085,M,0,2,Low,0
Male,23,Hispanic,0,0,1,1,-1,2013-01-30 01:13:56,2013-01-31 07:24:25,1.2572800925991,F,1,6,Medium,1
Female,23,Caucasian,0,0,4,5,-1,2014-03-11 07:31:05,2014-03-12 01:39:43,0.7559953703676,F,1,5,Medium,1
Male,24,Hispanic,0,0,0,0,-3,2013-02-01 09:51:10,2013-02-02 01:42:28,0.660625000004075,M,0,8,High,0
Male,29,African-American,0,0,0,1,-1,2014-03-31 02:14:12,2014-04-01 01:22:49,0.964317129626579,M,0,3,Low,0
Male,20,African-American,0,0,0,1,-1,2013-11-17 04:24:59,2013-11-18 07:25:07,1.12509259259241,F,1,8,High,1
Male,30,African-American,0,0,0,2,-1,2013-02-13 11:48:59,2013-02-15 05:23:42,1.73244212962891,F,1,6,Medium,1
Male,39,Other,0,0,0,0,-1,2013-03-11 10:17:29,2013-03-12 07:59:36,0.904247685190057,F,0,1,Low,0
Male,27,African-American,0,0,0,4,-1,2013-08-06 09:00:30,2013-08-07 08:23:22,0.974212962959427,F,0,4,Low,0
Female,37,African-American,0,0,0,2,0,2013-12-03 12:48:34,2013-12-04 07:43:54,0.788425925929914,F,0,1,Low,0
Male,20,African-American,0,0,0,0,-1,2014-02-18 09:37:20,2014-02-21 04:07:45,2.77112268518249,F,0,8,High,0
Male,22,Hispanic,0,0,1,0,0,2013-04-20 02:16:15,2013-04-22 03:48:37,2.06414351851708,F,0,7,Medium,0
Female,52,African-American,0,0,0,0,-1,2013-08-01 10:03:28,2013-08-02 02:00:46,0.664791666669771,F,0,1,Low,0
Female,23,African-American,0,0,0,0,-1,2014-08-01 09:19:33,2014-08-05 04:16:00,3.78920138888498,F,1,4,Low,1
Female,48,African-American,0,0,0,0,-1,2013-11-12 10:24:10,2013-11-14 06:47:41,1.84966435185197,F,0,2,Low,0
Male,25,Caucasian,0,0,0,0,0,2013-04-20 02:39:55,2013-04-20 07:15:12,0.191168981480587,F,0,5,Medium,0
Male,27,Caucasian,0,0,0,0,-1,2013-04-07 11:02:06,2013-04-09 04:14:39,1.71704861110629,F,1,6,Medium,1
Male,30,African-American,0,0,0,11,0,2014-10-02 03:21:16,2014-10-03 03:32:38,1.00789351851563,F,1,7,Medium,1
Male,22,African-American,0,1,1,3,-1,2013-01-10 03:17:29,2013-01-11 11:36:36,1.34660879629519,M,1,10,High,1
Female,22,Caucasian,0,0,0,1,-1,2013-12-30 10:48:07,2013-12-31 09:49:50,0.959525462960301,F,0,3,Low,0
Female,41,African-American,0,0,0,2,-1,2013-08-04 07:42:27,2013-08-05 06:31:46,0.950914351851679,M,0,3,Low,0
Female,25,Other,0,0,0,0,-1,2014-01-28 10:39:22,2014-01-29 08:33:42,0.912731481483206,F,0,2,Low,0
Male,52,African-American,0,0,0,3,0,2013-12-10 12:12:27,2014-01-04 10:22:47,24.9238425925942,F,1,6,Medium,1
Male,43,African-American,0,0,0,0,-1,2013-04-04 07:55:57,2013-05-15 08:09:02,41.0090856481475,F,0,1,Low,0
Male,37,Caucasian,0,0,0,3,-4,2014-03-01 11:39:37,2014-03-04 09:02:34,2.89093750000029,F,0,1,Low,0
Male,70,Caucasian,0,0,0,1,-13,2013-04-05 11:19:07,2013-04-18 10:45:47,12.976851851854,M,0,1,Low,0
Male,46,Caucasian,0,0,0,3,-1,2013-04-30 04:31:44,2013-05-14 09:41:21,14.2150115740733,F,0,4,Low,0
Male,21,African-American,0,0,0,0,-1,2013-03-03 04:32:45,2013-03-04 07:27:23,1.12127314814279,M,1,9,High,1
Male,26,African-American,0,0,0,1,-1,2014-07-14 06:15:12,2014-07-16 02:43:22,1.85289351851679,M,1,8,High,1
Male,38,Hispanic,0,0,0,3,23,2013-07-03 03:38:42,2013-07-05 01:58:20,1.9303009259238,F,1,1,Low,1
Male,34,Caucasian,0,0,0,5,-1,2014-01-19 03:20:12,2014-01-20 07:58:57,1.19357638889051,M,0,4,Low,0
Male,34,African-American,0,0,0,5,-1,2013-12-03 09:45:00,2013-12-04 08:51:32,0.962870370371093,M,0,4,Low,0
Male,23,Caucasian,0,0,0,0,0,2014-02-27 12:30:23,2014-02-28 04:08:47,0.651666666664823,F,1,5,Medium,1
Male,34,African-American,0,0,0,5,-1,2013-01-30 11:54:49,2013-02-02 07:32:19,2.81770833332848,F,1,4,Low,1
Male,39,African-American,0,0,0,6,-1,2013-11-04 06:35:23,2013-11-07 03:15:19,2.86106481480965,F,1,3,Low,1
Male,24,Other,0,0,0,0,-1,2013-04-08 08:55:48,2013-04-09 10:21:22,1.05942129629693,F,0,3,Low,0
Male,58,Caucasian,0,0,0,2,-1,2013-02-22 07:47:53,2013-02-24 02:27:52,1.77776620370423,F,0,3,Low,0
Female,21,African-American,0,0,0,0,0,2013-01-01 04:17:22,2013-01-02 01:14:43,0.873159722221317,M,0,6,Medium,0
Male,23,African-American,0,0,1,4,-11,2013-11-25 06:26:46,2013-12-06 10:30:18,11.1691203703667,M,1,8,High,1
Male,62,Caucasian,0,0,0,0,0,2013-01-05 04:35:31,2013-01-07 03:18:03,1.94620370370103,F,0,1,Low,0
Male,37,Caucasian,0,0,0,5,-1,2013-12-01 04:23:01,2013-12-12 03:25:01,10.9597222222219,F,0,3,Low,0
Male,43,Other,0,0,0,2,-1,2013-08-15 06:13:32,2013-08-23 03:50:34,7.90071759259445,F,1,2,Low,1
Female,32,African-American,0,0,0,5,0,2013-12-01 12:02:58,2013-12-01 09:53:20,0.090023148150067,F,0,1,Low,0
Male,23,Hispanic,0,0,0,0,-1,2013-12-30 11:58:41,2014-02-14 10:05:11,45.9211805555606,F,0,3,Low,0
Male,27,African-American,0,0,0,0,0,2013-04-08 12:40:45,2013-04-09 07:53:30,0.800520833334303,M,0,1,Low,0
Male,44,Caucasian,0,0,0,0,-1,2014-01-01 04:24:33,2014-01-02 09:45:19,1.22275462962716,M,1,1,Low,1
Male,28,Caucasian,0,0,0,3,-1,2013-02-17 01:53:58,2013-02-18 01:13:47,0.972094907410792,M,1,3,Low,1
Female,42,Caucasian,0,0,0,0,-3,2013-05-25 04:27:15,2013-05-26 07:10:19,1.11324074074219,F,0,2,Low,0
Male,24,Other,0,1,0,9,-1,2013-03-15 12:03:21,2013-03-20 02:58:22,4.62153935185052,F,1,10,High,1
Male,27,African-American,0,0,0,0,0,2014-01-14 03:37:34,2014-01-31 09:03:48,17.2265509259232,F,0,2,Low,0
Male,20,African-American,0,0,0,0,-1,2014-08-18 05:35:24,2014-08-19 01:42:04,0.837962962963502,F,1,10,High,1
Female,51,Caucasian,0,0,0,0,0,2014-03-22 02:29:28,2014-03-23 09:07:31,1.27642361111066,M,0,1,Low,0
Male,56,Caucasian,0,0,0,0,0,2013-12-11 03:02:20,2013-12-12 08:42:00,1.23587962963211,M,0,1,Low,0
Male,29,African-American,0,0,0,7,-1,2013-04-24 05:02:29,2013-04-25 09:15:28,1.17568287037284,F,0,9,High,0
Male,20,African-American,0,0,0,0,-1,2014-01-10 07:41:14,2014-08-08 05:21:03,209.902650462966,F,1,9,High,1
Male,27,Caucasian,0,0,0,8,-1,2013-02-21 07:20:51,2013-04-30 10:43:29,68.1407175925924,F,0,5,Medium,0
Male,24,African-American,0,1,0,2,-1,2013-03-25 02:04:33,2013-04-13 05:00:10,19.12195601852,F,1,9,High,1
Male,53,Caucasian,0,0,0,36,-7,2014-12-04 08:28:26,2015-01-06 08:20:11,32.9942708333328,F,1,6,Medium,1
Male,28,Caucasian,0,0,0,2,0,2013-10-04 01:55:36,2013-10-05 07:07:26,1.21655092592118,M,1,3,Low,1
Male,21,Hispanic,0,1,0,3,-22,2013-07-11 04:30:33,2013-08-02 06:07:24,22.0672569444432,F,1,5,Medium,0
Female,36,African-American,0,0,0,0,-1,2013-05-05 08:31:15,2013-05-17 08:35:57,12.0032638888952,F,0,7,Medium,0
Female,25,Caucasian,0,0,0,2,-2,2013-01-09 08:33:15,2013-01-10 09:40:18,1.04656249999971,M,1,4,Low,1
Female,23,Hispanic,0,0,0,1,0,2013-04-04 01:13:56,2013-04-04 11:28:44,0.426944444450783,M,1,3,Low,0
Male,28,Caucasian,0,0,0,1,-4,2014-02-27 04:28:02,2014-02-28 08:49:55,1.18186342592526,F,0,5,Medium,0
Female,21,African-American,0,0,0,0,-1,2013-04-24 04:54:25,2013-04-25 09:10:00,1.17748842592846,F,1,8,High,1
Male,36,Caucasian,0,0,0,0,-1,2013-12-22 08:25:20,2013-12-23 01:09:26,0.697291666670935,M,0,3,Low,0
Male,24,African-American,0,0,0,0,-1,2014-03-12 07:36:15,2014-03-13 01:26:58,0.743553240739857,F,0,3,Low,0
Male,30,Other,0,0,0,1,-1,2014-01-23 10:49:49,2014-01-24 01:36:58,0.616076388891088,F,1,2,Low,1
Male,29,African-American,0,0,0,0,-1,2014-03-01 02:42:35,2014-03-02 08:38:51,1.24740740740526,F,0,1,Low,0
Female,30,Caucasian,0,0,0,0,0,2013-03-22 12:02:23,2013-03-26 09:46:14,3.9054513888841,M,0,6,Medium,0
Male,51,Hispanic,0,0,0,1,-1,2013-12-26 04:15:54,2013-12-27 07:50:46,1.14921296296234,M,0,1,Low,0
Male,32,African-American,0,1,0,12,-1,2013-02-15 12:13:14,2013-02-17 01:27:01,1.5512384259273,F,1,9,High,1
Male,23,African-American,0,0,1,1,0,2014-01-31 01:04:24,2014-02-01 03:16:14,1.09155092592846,F,0,6,Medium,0
Male,47,African-American,0,0,0,3,0,2013-03-25 03:26:29,2013-03-25 07:55:24,0.186747685183946,F,0,3,Low,0
Male,37,Caucasian,0,0,0,0,-1,2014-02-24 05:11:22,2014-03-15 05:53:52,19.0295138888905,F,0,1,Low,0
Male,19,African-American,0,2,0,2,-1,2014-09-12 06:18:51,2014-09-13 10:54:20,1.19130787037284,F,1,10,High,1
Male,27,Hispanic,0,0,0,0,-1,2014-01-31 02:14:52,2014-02-02 04:25:26,2.09067129629693,M,0,8,High,0
Male,39,Other,0,0,0,0,-1,2013-11-26 06:08:42,2013-11-27 02:09:15,0.8337152777749,M,0,1,Low,0
Female,21,Caucasian,0,0,2,0,0,2013-02-21 05:16:18,2013-02-21 09:22:51,0.171215277776355,F,0,6,Medium,0
Male,69,Caucasian,0,0,0,0,-1,2013-01-30 08:36:13,2013-01-31 07:20:04,0.94711805555562,M,0,1,Low,0
Male,21,Caucasian,0,0,0,2,-1,2013-11-06 07:01:58,2013-11-08 09:11:46,2.09013888888876,F,0,6,Medium,0
Male,26,African-American,0,0,1,6,0,2013-10-07 12:35:37,2013-10-11 06:19:26,3.73876157407358,M,1,10,High,1
Male,22,Caucasian,0,0,0,0,-2,2013-12-07 01:04:19,2013-12-07 02:19:36,0.052280092590081,F,0,4,Low,0
Female,23,African-American,0,0,0,0,-1,2013-04-23 09:37:13,2013-04-24 01:57:01,0.680416666662495,F,1,5,Medium,1
Male,49,African-American,0,0,0,3,0,2013-10-15 12:10:18,2013-10-19 05:47:48,3.734375,F,0,5,Medium,0
Male,29,African-American,0,0,1,2,-1,2013-01-29 11:52:49,2013-03-21 07:00:48,50.7972106481466,M,1,4,Low,0
Female,60,Caucasian,0,0,0,0,-1,2013-10-13 05:34:29,2013-10-14 02:36:01,0.876064814816345,M,0,1,Low,0
Male,23,African-American,2,0,0,3,0,2013-05-06 02:04:06,2013-05-06 08:01:08,0.247939814813435,F,1,10,High,1
Female,20,Other,1,0,0,1,-21,2013-02-19 08:48:32,2013-02-22 07:41:48,2.95365740740817,F,0,4,Low,0
Male,36,Hispanic,0,0,0,1,0,2013-04-22 02:33:46,2013-07-26 05:05:36,95.105439814819,F,0,3,Low,0
Male,30,Caucasian,0,0,0,0,0,2013-05-04 12:45:31,2013-05-06 08:53:01,1.83854166667152,F,0,4,Low,0
Male,21,African-American,0,1,0,1,-1,2013-06-16 12:36:42,2013-06-16 07:01:42,0.232638888890506,F,1,3,Low,0
Male,22,Caucasian,0,0,0,2,-1,2013-09-08 11:40:53,2013-09-09 07:52:09,0.841157407405262,M,1,6,Medium,1
Male,21,African-American,0,0,0,4,-1,2013-10-21 06:36:46,2014-05-29 04:43:53,219.921608796292,F,1,9,High,1
Male,21,African-American,0,0,0,0,-1,2014-10-08 05:30:17,2014-10-20 09:06:11,12.1499305555553,F,1,5,Medium,1
Male,34,Caucasian,0,0,0,1,0,2014-02-04 03:26:12,2014-02-04 08:29:18,0.210486111114733,M,0,1,Low,0
Female,50,Caucasian,0,0,0,1,-1,2014-04-07 11:40:45,2014-04-08 09:22:26,0.90394675925927,M,1,1,Low,1
Male,40,Caucasian,0,0,0,0,-1,2014-03-29 01:49:01,2014-04-06 08:39:14,8.28487268518074,F,1,7,Medium,1
Male,25,African-American,0,0,0,7,-1,2014-02-24 04:26:33,2014-07-01 09:26:10,127.208067129628,F,1,8,High,1
Female,53,Caucasian,0,0,0,1,-1,2013-12-21 05:26:48,2013-12-22 01:41:48,0.84375,M,0,1,Low,0
Female,24,African-American,0,0,0,0,-1,2013-12-13 03:13:07,2013-12-14 07:19:53,1.17136574074539,F,0,4,Low,0
Male,42,African-American,0,0,0,1,-12,2013-05-31 04:44:14,2013-06-04 10:17:31,4.23144675926596,F,0,1,Low,0
Male,28,African-American,0,0,0,1,-1,2013-04-02 12:18:46,2013-04-04 07:54:22,1.81638888888847,M,0,3,Low,0
Male,26,African-American,1,1,0,6,-1,2013-04-22 07:13:19,2013-04-23 07:33:30,1.01401620370598,F,1,8,High,1
Male,22,African-American,0,0,0,4,-1,2013-02-04 02:09:53,2013-10-22 06:51:11,260.195347222223,F,1,9,High,1
Male,21,Caucasian,0,0,0,3,-8,2013-08-04 03:23:17,2013-08-10 01:02:53,5.90249999999651,M,0,7,Medium,0
Male,37,African-American,0,0,0,23,-1,2013-03-16 06:38:51,2013-04-02 12:59:57,17.2646527777761,F,1,9,High,1
Male,35,African-American,0,0,0,2,-1,2013-05-15 04:19:38,2013-05-20 09:26:57,5.21341435185605,F,0,5,Medium,0
Male,53,African-American,0,0,0,2,-1,2013-08-06 07:34:06,2013-08-07 01:05:18,0.729999999995925,F,0,1,Low,0
Male,29,African-American,0,0,0,7,-1,2013-08-15 04:47:18,2013-08-16 10:21:01,1.2317476851822,F,1,4,Low,0
Male,48,Caucasian,1,0,0,23,-1,2013-02-08 07:54:34,2014-02-04 06:26:47,360.939039351848,F,1,8,High,1
Female,52,Caucasian,0,0,0,0,0,2013-03-25 04:21:35,2013-03-25 08:42:53,0.181458333332557,M,0,1,Low,0
Male,27,African-American,0,0,0,12,-1,2013-04-15 05:42:56,2013-05-17 04:23:57,31.9451504629615,F,1,8,High,1
Male,28,African-American,0,0,0,5,0,2013-02-13 02:14:41,2013-04-05 08:12:59,51.248819444445,F,1,9,High,0
Male,33,Caucasian,0,0,0,3,0,2013-12-22 01:14:52,2013-12-22 07:48:32,0.273379629630654,M,0,3,Low,0
Female,28,Hispanic,0,0,0,0,-1,2013-04-04 03:19:29,2013-04-06 12:28:11,2.38104166666744,F,0,2,Low,0
Male,36,African-American,0,0,0,14,-1,2013-01-31 10:14:56,2013-02-01 08:48:31,0.939988425925549,F,1,7,Medium,1
Male,29,African-American,1,0,0,2,-1,2013-04-04 11:24:09,2013-04-06 08:01:53,1.85953703703854,F,0,5,Medium,0
Male,22,African-American,0,0,1,0,0,2013-01-01 01:31:55,2013-01-22 09:01:52,21.3124652777769,M,1,9,High,1
Male,25,Caucasian,0,0,0,0,0,2013-03-27 02:09:08,2013-03-27 06:55:04,0.198564814811107,F,0,2,Low,0
Male,56,African-American,0,0,0,5,-1,2013-01-03 05:51:09,2013-01-15 07:43:49,12.078240740746,F,0,3,Low,0
Male,27,African-American,0,0,0,9,-1,2013-09-03 03:15:25,2013-10-25 06:07:27,52.1194675925945,F,1,8,High,1
Male,52,Caucasian,0,0,0,4,-1,2014-05-28 04:41:14,2014-06-04 05:26:28,7.03141203703854,F,1,1,Low,1
Male,32,African-American,0,0,0,3,0,2013-02-07 02:19:38,2013-02-08 05:35:52,1.13627314814221,F,0,2,Low,0
Male,60,Other,0,0,0,4,-1,2013-11-25 05:03:19,2013-11-26 08:38:12,1.14922453703184,F,0,1,Low,0
Male,23,Hispanic,0,0,0,1,-5,2013-04-24 07:55:53,2013-04-29 12:20:11,5.18354166666541,M,0,3,Low,0
Female,39,Caucasian,0,0,0,0,-2,2013-06-18 07:12:57,2013-06-19 06:12:35,0.958078703704814,M,0,6,Medium,0
Male,56,Caucasian,0,0,0,0,-1,2013-10-18 08:52:53,2013-10-19 08:16:43,0.974884259259852,M,0,1,Low,0
Female,22,African-American,0,0,0,0,0,2013-08-24 02:29:37,2013-08-24 08:38:38,0.256261574075324,F,0,7,Medium,0
Male,53,African-American,0,0,0,11,-1,2013-04-18 08:45:19,2013-08-06 09:11:16,110.018020833333,F,0,6,Medium,0
Male,25,Caucasian,0,0,0,0,0,2014-07-31 03:49:54,2014-07-31 08:39:54,0.20138888888323,M,1,2,Low,1
Male,21,Hispanic,0,0,0,0,0,2013-10-28 03:10:30,2013-10-28 07:42:27,0.188854166663077,M,0,3,Low,0
Male,22,Caucasian,0,0,0,0,-1,2014-02-08 09:30:32,2014-02-10 08:41:20,1.96583333332819,F,0,3,Low,0
Female,58,Caucasian,0,0,0,2,-23,2013-04-06 08:22:37,2013-04-07 12:56:04,1.18989583333314,M,0,1,Low,0
Male,31,African-American,0,0,0,7,0,2014-01-26 01:17:17,2014-01-27 03:11:10,1.07908564814716,M,1,3,Low,1
Male,22,Caucasian,0,0,0,1,-1,2013-06-25 11:20:19,2013-06-26 01:21:56,0.58445601852145,F,1,5,Medium,1
Male,28,African-American,0,0,0,8,-1,2013-01-09 01:31:01,2013-01-12 12:38:27,3.46349537037167,F,1,6,Medium,1
Male,42,Other,0,0,0,1,-1,2013-09-14 06:17:52,2013-09-16 07:28:47,2.04924768518686,F,0,1,Low,0
Male,20,African-American,0,0,0,0,0,2013-08-11 10:00:24,2013-08-12 07:46:52,0.907268518523779,F,1,7,Medium,1
Male,29,Caucasian,0,0,0,0,0,2014-11-03 02:36:08,2014-11-08 12:48:35,5.4253125000032,M,1,6,Medium,1
Male,58,African-American,0,0,0,21,-1,2013-01-19 04:12:14,2013-03-19 06:59:49,59.1163773148146,M,1,7,Medium,1
Male,22,African-American,0,0,0,3,-1,2013-02-13 05:57:01,2013-05-30 09:53:38,106.164317129624,F,0,7,Medium,0
Male,48,Hispanic,0,0,0,1,0,2013-12-10 03:46:31,2013-12-11 03:41:00,0.996168981480878,M,1,1,Low,1
Male,37,Caucasian,0,0,0,0,0,2013-01-18 05:11:46,2013-01-18 08:38:29,0.143553240741312,F,0,4,Low,0
Male,57,African-American,0,0,0,1,-1,2014-11-20 07:13:25,2014-12-16 02:02:17,25.7839351851871,F,1,5,Medium,1
Male,27,Caucasian,0,0,0,3,-22,2013-07-28 02:14:16,2013-07-28 02:01:46,0.008680555554747,M,0,1,Low,0
Male,26,African-American,0,0,0,3,0,2013-04-12 06:16:59,2013-05-15 07:34:15,33.0536574074067,F,0,4,Low,0
Male,24,Caucasian,0,1,1,3,0,2013-11-13 03:26:47,2013-11-13 08:24:17,0.206597222226264,F,1,8,High,1
Male,33,Caucasian,0,0,0,0,-1,2013-12-08 02:41:16,2013-12-09 08:36:04,1.24638888888876,F,0,1,Low,0
Male,29,African-American,0,0,0,2,-1,2013-01-06 10:04:53,2013-01-07 09:20:44,0.969340277777519,F,0,6,Medium,0
Female,24,African-American,0,0,0,3,-1,2014-01-18 08:34:16,2014-01-19 08:44:14,1.00692129629897,F,1,10,High,1
Male,19,Caucasian,0,0,1,1,-1,2014-07-27 04:46:20,2014-08-28 05:30:10,32.0304398148146,F,1,10,High,1
Male,36,Caucasian,0,0,0,2,-1,2013-10-14 07:59:18,2013-10-15 07:40:50,0.98717592592584,M,0,1,Low,0
Female,24,Caucasian,0,0,0,0,0,2013-04-26 02:32:29,2013-04-26 08:01:47,0.228680555555911,F,0,5,Medium,0
Male,34,Caucasian,0,0,0,0,0,2013-05-13 06:00:31,2013-05-13 07:26:25,0.059652777781594,M,0,1,Low,0
Male,25,Hispanic,0,0,0,2,-1,2013-03-11 08:47:22,2013-03-12 01:01:00,0.676134259258106,F,1,5,Medium,1
Male,20,African-American,1,0,1,1,-1,2014-03-04 08:07:24,2014-03-05 08:09:37,1.0015393518479,F,1,10,High,1
Male,24,African-American,0,0,0,1,-1,2013-09-23 10:13:09,2013-09-25 09:17:37,1.96143518518511,M,1,2,Low,1
Male,61,Caucasian,0,0,0,4,-1,2013-01-21 08:12:45,2013-01-23 02:40:57,1.76958333333459,F,0,1,Low,0
Female,50,African-American,0,0,0,3,0,2014-03-05 12:31:35,2014-03-05 08:38:53,0.161597222220735,F,0,2,Low,0
Male,30,African-American,0,0,0,1,0,2013-03-19 01:34:13,2013-03-23 12:51:55,4.47062500000175,M,0,1,Low,0
Male,38,African-American,0,0,0,5,-1,2013-11-29 07:00:11,2013-11-30 12:28:10,1.2277662037086,F,0,3,Low,0
Male,24,Caucasian,0,0,0,0,-1,2013-12-12 09:51:57,2013-12-13 01:45:42,0.662326388890506,M,0,1,Low,0
Female,46,African-American,0,0,0,2,-1,2014-10-26 11:14:31,2014-11-05 04:22:00,9.71353009258746,F,1,10,High,1
Male,41,Caucasian,0,0,0,0,-1,2013-09-11 06:01:06,2013-09-15 02:36:35,3.85797453703708,M,1,1,Low,1
Male,20,Other,0,0,1,0,-1,2014-10-29 03:32:22,2014-11-20 08:32:38,22.2085185185206,F,1,8,High,1
Male,27,African-American,0,0,0,13,-1,2013-04-16 07:03:53,2013-04-17 10:30:53,1.14374999999563,M,1,8,High,1
Male,26,African-American,0,0,0,1,-1,2013-10-15 07:08:32,2013-10-28 08:48:39,13.0695254629609,M,1,6,Medium,1
Male,29,African-American,0,0,0,3,0,2014-10-30 02:21:37,2014-10-31 04:43:59,1.09886574074335,F,1,5,Medium,1
Male,52,Caucasian,0,0,0,6,-1,2013-10-24 07:05:40,2013-10-26 02:35:00,1.81203703703795,F,1,5,Medium,1
Male,28,Caucasian,0,0,0,1,0,2014-02-16 12:19:08,2014-02-20 12:30:39,4.00799768518482,F,1,4,Low,1
Male,55,African-American,0,0,0,5,-1,2014-11-11 12:52:32,2015-03-10 12:38:48,118.99046296296,F,1,3,Low,1
Male,26,African-American,1,1,0,10,-1,2013-03-04 11:33:53,2013-03-05 04:54:32,0.722673611111532,F,1,9,High,1
Male,28,African-American,0,0,0,5,-1,2013-09-10 04:03:57,2013-09-11 08:05:58,1.16806712963444,F,0,10,High,0
Male,63,Caucasian,0,0,0,2,-3,2013-12-09 08:43:05,2013-12-12 10:30:31,3.07460648148117,F,0,1,Low,0
Male,42,African-American,0,0,0,0,0,2013-04-17 03:45:48,2013-04-18 05:26:44,1.07009259259212,F,0,1,Low,0
Male,23,African-American,1,2,2,6,-1,2013-04-19 04:56:58,2013-04-20 01:49:41,0.869942129633273,F,1,6,Medium,0
Male,54,African-American,0,0,0,28,-1,2014-06-28 10:26:07,2014-07-04 04:50:37,5.76701388888614,F,1,9,High,1
Male,35,African-American,0,0,1,8,-1,2014-10-14 03:55:39,2014-10-24 09:06:46,10.2160532407434,F,1,7,Medium,1
Female,24,African-American,1,0,0,6,-1,2014-07-12 06:31:35,2014-08-07 08:23:48,26.0779282407457,F,1,9,High,1
Male,54,African-American,0,0,0,2,-26,2013-12-21 05:27:36,2013-12-22 01:10:00,0.821111111108621,M,0,1,Low,0
Male,58,African-American,0,0,0,12,-1,2013-11-23 08:54:38,2013-11-27 08:50:05,3.99684027777403,M,1,6,Medium,1
Male,23,Caucasian,0,0,1,1,0,2014-12-15 01:06:38,2014-12-15 07:32:18,0.267824074078817,M,1,5,Medium,1
Male,35,African-American,0,0,0,1,-1,2014-03-09 10:01:46,2014-03-10 09:42:18,0.986481481479132,M,0,2,Low,0
Male,20,African-American,0,0,0,1,0,2013-11-19 02:33:54,2013-11-21 03:37:00,2.04381944444322,F,1,10,High,1
Male,51,Caucasian,0,0,0,0,0,2013-02-04 02:44:33,2013-03-11 09:01:18,35.2616319444423,F,0,1,Low,0
Male,24,Hispanic,0,0,0,0,0,2013-04-27 02:50:45,2013-04-28 03:43:53,1.03689814815152,F,0,10,High,0
Male,37,Caucasian,0,0,0,3,-14,2013-05-16 08:42:26,2013-05-23 06:52:01,6.92332175925549,F,0,2,Low,0
Male,47,Caucasian,0,0,0,3,-1,2014-02-25 11:20:43,2014-02-26 09:34:42,0.926377314819547,F,0,1,Low,0
Male,34,Caucasian,0,0,0,4,-1,2014-12-23 08:14:59,2014-12-24 08:59:44,1.03107638889196,F,1,6,Medium,1
Male,56,Caucasian,0,0,0,0,-2,2013-09-01 11:41:31,2013-09-02 08:47:35,0.879212962965539,F,0,1,Low,0
Male,34,Hispanic,0,0,0,4,-1,2013-12-22 11:14:06,2014-01-23 05:54:28,31.7780324074047,F,1,1,Low,1
Male,59,Caucasian,0,0,0,1,-2,2013-02-23 01:07:25,2013-02-23 09:07:54,0.333668981482333,F,1,1,Low,1
Male,35,Asian,0,0,0,0,-1,2013-05-15 03:27:43,2013-08-24 05:06:24,101.068530092591,F,0,6,Medium,0
Male,58,Hispanic,0,0,0,1,-11,2013-01-27 07:57:13,2013-02-06 10:02:46,10.0871875000012,F,0,1,Low,0
Male,29,Hispanic,0,0,0,2,-26,2013-01-11 06:07:32,2013-01-12 04:14:13,0.921307870368764,M,0,4,Low,0
Female,24,Caucasian,0,0,1,6,0,2014-04-16 02:28:47,2014-04-19 11:22:18,3.37049768518773,F,1,9,High,1
Male,21,Caucasian,0,0,4,2,-1,2013-11-05 11:10:50,2013-11-14 01:27:06,8.59462962963153,M,1,9,High,1
Male,50,Asian,0,0,0,5,0,2014-11-21 02:03:06,2014-12-02 08:28:45,11.2678124999948,F,1,7,Medium,1
Male,26,African-American,0,0,0,1,-1,2013-02-12 03:08:29,2013-02-13 08:21:18,1.21723379629111,F,0,2,Low,0
Female,30,Caucasian,0,0,0,0,-1,2013-09-05 10:47:19,2013-09-06 11:08:59,1.01504629629198,M,0,2,Low,0
Male,29,Caucasian,0,0,0,0,0,2014-03-26 12:14:14,2014-03-27 12:18:56,1.00326388889516,M,1,4,Low,1
Male,54,African-American,0,0,0,0,-1,2013-02-17 03:23:30,2013-02-18 06:40:01,1.13646990740381,M,0,1,Low,0
Male,29,African-American,0,0,0,4,-1,2013-11-12 01:08:14,2013-11-20 06:26:56,8.22131944444118,F,1,4,Low,1
Female,59,Caucasian,0,0,0,0,-2,2013-10-09 09:01:32,2013-10-10 07:57:22,0.955439814810234,M,0,1,Low,0
Male,38,African-American,0,0,0,0,0,2013-03-27 01:50:02,2013-03-28 08:18:15,1.2695949074041,F,0,5,Medium,0
Male,27,Caucasian,0,0,0,1,-1,2013-02-20 09:27:13,2013-02-21 12:19:53,1.11990740740293,M,1,3,Low,1
Male,26,Hispanic,0,0,0,7,-1,2014-05-17 07:40:21,2014-05-18 09:31:41,1.0773148148146,F,1,5,Medium,1
